Job Code,Date Accessed,Keyword,Full URL,Title,Agency,Pay scale & grade,Remote job,Telework eligible,Travel Required,Relocation expenses reimbursed,Appointment type,Work schedule,Hiring Process,Promotion Potential,Supervisory Status,Security Clearance,Drug Test,salary_min,salary_max,Qualifications
822490100,2024-12-08,Data Scientist,https://www.usajobs.gov/job/822490100,Health Scientist,Department of Health and Human Services,GS 15,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel 15% domestically and 15% internationally for this position.,No,Permanent,Full-time,Competitive,None,Yes,Not Required,No,151894,191900,"Qualifications
All qualification requirements must be met by the closing date of the announcement.

Basic Qualifications:
Bachelor's or graduate/higher level degree: major study in an academic field related to the medical field, health sciences or allied sciences appropriate to the work of the position. This degree must be from an educational program from an accrediting body recognized by the U.S. Department of Education at the time the degree was obtained.

Minimum Qualifications:

To qualify at the GS-15 grade level, you must have at least one year of specialized experience at or equivalent to the GS-14 grade level, which must include the following experience: directing and overseeing multi-disciplinary activities across public health programs; managing projects and programs; supervising and mentoring a team; and measuring and evaluating program activities.

Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience."
813620100,2024-12-08,Data Scientist,https://www.usajobs.gov/job/813620100,ENGINEER/SCIENTIST,Department of the Navy,ND 4,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",25% or less - Travel is dependent upon position description and availability of funding.,Yes—Relocation expenses (i.e. PCS) for candidates outside of the commuting area are authorized in accordance with applicable travel regulations and Department of Navy Policy. Relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable command policy.,Permanent,Full-time,Competitive,4,No,Sensitive Compartmented Information,Yes,74441,115079,"Qualifications
In addition to the Basic Education Requirements for this position, your resume must also demonstrate at least one year of specialized experience at the (GS-11) OR pay band (ND-03) grade level or pay band in the Federal service or equivalent experience in the private or public sector. Specialized experience must demonstrate the following: Executing the Information Technology Systems (ITS) infrastructure engineering services of engineering design, development, implementation and delivery of fully-integrated, enhanced IT capabilities to include Networking, Data Center/Cloud, Electronic Security System and/or Audiovisual technology.

Additional qualification information can be found from the following Office of Personnel Management website:https://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/#url=GS-PROF andhttps://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/0800/all-professional-engineering-positions-0800/

Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., professional, philanthropic, religious, spiritual, community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment.

ADDITIONAL CONDITIONS OF EMPLOYMENT:
MSP/PPP applicants must currently hold the required security clearance.

This is a Cyberspace Workforce position, work role code CYBER IT/CYBERSECURITY proficiency level Advance/Master the incumbent is required to obtain and maintain qualifications in DoDM 8140.03 Cyber Workforce Qualification and Department of Navy policies.

Certain incentives (such as Recruitment, Relocation or Student Loan Repayment) may be authorized to eligible selectees. A relocation incentive is generally a single payment intended to offset some of the relocation costs experienced by the selectee.

Tour Length: 36 months

ADDITIONAL INFORMATION CONTINUED:
If you are a dual citizen, please identify the countries of citizenship. The NATO Status of Forces Agreement prohibits employment in the U.S. Civilian Component in a host nation of any person who holds dual citizenship of the U.S. and the host nation. For example: A person who holds both Italian and U.S. citizenship may not be employed in the U.S. Civilian Component in Italy; however, that person is not prohibited by the NATO Status of Forces Agreement from employment in the U.S. civilian Component in another NATO host nation of which (s)he does not hold citizenship."
822218500,2024-12-08,Data Scientist,https://www.usajobs.gov/job/822218500,Physical Scientist,Department of Commerce,ZP 5,No,Yes—as determined by the agency policy.,25% or less - Travel Description displayed on Announcement Text page.,No,Temporary - 1 year,Intermittent,Competitive,5,No,Top Secret,Yes,163964,191900,"Qualifications
Basic Requirements:
A. Degree: physical science, engineering, or mathematics that included 24 semester hours in physical science and/or related engineering science such as mechanics, dynamics, properties of materials, and electronics.

OR B. Combination of education and experience -- education equivalent to one of the majors shown in A above that included at least 24 semester hours in physical science and/or related engineering science, plus appropriate experience or additional education.

In addition to the above basic requirements: Applicants must have one year of specialized experience equivalent to at least the GS-14 level (ZP-IV at NIST) in the federal service. Specialized experience is defined as Expertise in overseeing and guiding research security matters and international research engagement.

Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience.

The qualification requirements in this vacancy announcement are based on the U.S. Office of Personnel Management (OPM) Qualification Standards Handbook.

If requesting reconsideration of your qualification determination, please refer to the following site:
Applicant Reconsideration"
822010400,2024-12-08,Data Scientist,https://www.usajobs.gov/job/822010400,Research Health Scientist,Department of Veterans Affairs,GS 13,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Part-time,Competitive,None,No,Other,No,104887,136357,"Qualifications
To qualify for this position, applicants must meet all requirements by the closing date of this announcement, 01/06/2025.

Time-In-Grade Requirement: Applicants who are current Federal employees and have held a GS grade any time in the past 52 weeks must also meet time-in-grade requirements by the closing date of this announcement. For a GS-13 position you must have served 52 weeks at the GS-12. The grade may have been in any occupation, but must have been held in the Federal service. An SF-50 that shows your time-in-grade eligibility must be submitted with your application materials. If the most recent SF-50 has an effective date within the past year, it may not clearly demonstrate you possess one-year time-in-grade, as required by the announcement. In this instance, you must provide an additional SF-50 that clearly demonstrates one-year time-in-grade.Note:Time-In-Grade requirements also apply to former Federal employees applying for reinstatement as well as current employees applying for Veterans Employment Opportunities Act of 1998 (VEOA) appointment.

You may qualify based on your experience and/or education as described below:
Specialized Experience: You must have one year of specialized experience equivalent to at least the next lower grade GS-12 in the normal line of progression for the occupation in the organization. Examples of specialized experience would typically include, but are not limited to: knowledge of theories, principles, concepts, and methodologies of gerontology based research; ability to perform complex analytical studies and interpretation of results to coordinate the evaluation of programs / research projects; ability to communicate, both orally and in writing, to make clear, convincing presentations, explain and justify recommendations; provide direction and guidance on critical and complex issues; develop new methods, approaches, and procedures in the coordination or research projects including clinical studies.
You will be rated on the following Competencies for this position:
Knowledge and ability to design and conduct original investigations
Knowledge and ability to successfully obtain funding
Ability to communicate with, train, advise and collaborate
Ability and skill for planning and organizing
Skill and ability in problem solving

Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religions; spiritual; community; student; social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience.

Note:A full year of work is considered to be 35-40 hours of work per week. Part-time experience will be credited on the basis of time actually spent in appropriate activities. Applicants wishing to receive credit for such experience must indicate clearly the nature of their duties and responsibilities in each position and the number of hours a week spent in such employment.

Physical Requirements:The work is sedentary. Some work may require movement between offices, hospitals, warehouses, and similar areas for meetings and to conduct work. Work may also require walking/standing, in conjunctions with travel to and attendance at meetings and/or conferences away from the work site. Incumbent may carry and lift light items weighing less than 15 pounds.


For more information on these qualification standards, please visit the United States Office of Personnel Management's website athttps://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/."
771758500,2024-12-08,Data Scientist,https://www.usajobs.gov/job/771758500,Clinical Laboratory Scientist,Department of Health and Human Services,GS 7 - 11,No,No,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy. Each Service Unit may or may not be offering relocation reimbursement.,Multiple Appointment Types,Multiple Schedules,Competitive,11 - Promotion Potential may vary by Service Unit.,No,Other,No,70923,136446,"Qualifications
To qualify for this position, your resume must state sufficient experience and/or education, to perform the duties of the specific position for which you are applying.

Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community; social). You will receive credit for all qualifying experience, including volunteer and part time experience. You must clearly identify the duties and responsibilities in each position held and the total number of hours per week.

BASIC REQUIREMENT(S):
General Schedule Qualification Standard Link:Medical Technologist Series 0644 (opm.gov)
Education

A Bachelor's or graduate/higher level degree from a regionally accredited college/university including courses in biological science, chemistry and mathematics, AND successful completion of a Medical Laboratory Scientist/Clinical Laboratory Scientist program accredited by the National Accrediting Agency for Clinical Laboratory Sciences (NAACLS) or an accrediting body recognized by the U.S. Department of Education at the time the degree was obtained.

OR

A full 4-year course of study that included 12 months in a college or hospital-based medical technology program or medical technology school approved by a recognized accrediting organization. The professional medical technology curriculum may have consisted of a 1-year post- bachelor's certificate program or the last 1 or 2 years of a 4-year program of study culminating in a bachelor's in medical technology.

OR

A Bachelor's or graduate/higher level degree from an accredited college/university, including 16 semester hours (24 quarter hours) of biological science (with one semester in microbiology), 16 semester hours (24 quarter hours) of chemistry (with one semester in organic or biochemistry), one semester (one quarter) of mathematics, AND five years of full time acceptable clinical laboratory experience in Blood Banking, Chemistry, Hematology, microbiology, Immunology and Urinalysis/Body Fluids. This combination of education and experience must have provided knowledge of the theories, principles, and practices of medical technology equivalent to that provided by the full 4-year course of study described in A or B above. All science and mathematics courses must have been acceptable for credit toward meeting the requirements for a science major at an accredited college or university. Acceptable experience is responsible professional or technician experience in a hospital laboratory, health agency, industrial medical laboratory, or pharmaceutical house; or teaching, test development, or medical research program experience that provided an understanding of the methods and techniques applied in performing professional clinical laboratory work. Certification/licensure as a medical technologist (generalist) obtained through written examination by a nationally recognized credentialing agency or State licensing body is a good indication that the quality of experience is acceptable.

Evaluation of Education and Experience: The major areas of clinical laboratory science are microbiology, clinical chemistry, hematology, and immunohematology (blood banking). Qualifying course work in these areas includes bacteriology, mycology, mycobacteriology, tissue culture, virology, parasitology, endocrinology, enzymology, toxicology, urinalysis, coagulation, hemostasis, cell morphology, immunology, serology, immunoserology, immuno-deficiency, hemolysis, histocompatibility, cytotechnology, and similar disciplines or areas of laboratory practice.

Related fields include physiology, anatomy, molecular biology, cell biology, embryology, pathology, genetics, pharmacology, histology, cytology, nuclear medicine, epidemiology, biostatistics, infection control, physics, statistics, and similar areas of science where the work is directly related to the position to be filled.

Experience or graduate education must have been in (1) the general field of medical technology; (2) one of the disciplines or specialized areas of medical technology; or (3) a field directly related and applicable to medical technology or the position to be filled.

Clinical laboratory intern (student medical technologist) experience in an education program accredited by the Commission on Accreditation of Allied Health Education Programs (CAAHEP) education program may be credited on a month-for-month basis toward meeting the GS-7 specialized experience requirement.

Note: Employees currently assigned to positions in this occupational series as of September 2017 will be considered to have met the basic requirements for the position occupied.

In addition, to the Basic Requirements, you must also meet the Minimum Qualifications stated below-

MINIMUM QUALIFICATIONS:
GS-7: Your resume must demonstrate at least one (1) year of specialized experience equivalent to at least the next lower grade level in the Federal service obtained in either the private or public sector performing the following type of work and/or tasks: Assist senior technologist in preparing reagents; assist with performance of routine laboratory tests; follow procedures to ensure quality control; and use basic laboratory equipment and instruments. Or, successfully completed at least 1-year of graduate level education in the field of medical technology, Or, successfully completed a 4-year course of study in the field of medical technology AND meet one of the requirements for Superior Academic Achievement.

GS-9: Your resume must demonstrate at least one (1) year of specialized experience equivalent to at least the next lower grade level in the Federal service obtained in either the private or public sector performing the following type of work and/or tasks: Perform procedures of a routine and complex nature in all clinical laboratory sections; standardize and/or calibrate section instruments; prepare reagents and controls; maintain quality control; perform analysis which is reviewed by senior staff; perform electronic standardization procedures for laboratory instrumentation function. Or, successfully completed 2-years of progressively higher level graduate education leading to a master's degree or master's or equivalent graduate degree in field of medical technology.

GS-11: Your resume must demonstrate at least one (1) year of specialized experience equivalent to at least the next lower grade level in the Federal service obtained in either the private or public sector performing the following type of work and/or tasks: calculating from statistical data, using standard deviation, coefficient of variation, mean value formulas, use of histograms and negative skew; maintaining effective, accessible section records system, including patient testing reports, daily section worksheets and instrumentation preventative maintenance reports; providing training to junior and generalist technologists; conferring with attending physicians on a daily basis in solving complicated patient testing and diagnostic problems. Or, successfully completed 3-years of progressively higher level graduate education leading to a Ph.D. degree or equivalent doctoral degree in the field of medical technology.

Time In Grade
Federal employees in the competitive service are also subject to the Time-In-Grade Requirements: Merit Promotion (status) candidates must have completed one year of service at the next lower grade level. Time-In-Grade provisions do not apply under the Excepted Service Examining Plan (ESEP).

You must meet all qualification requirements within 30 days of the closing date of the announcement."
821428100,2024-12-08,Data Scientist,https://www.usajobs.gov/job/821428100,Clinical Laboratory Scientist,Department of Defense,GS 11,No,No,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Not Required,Yes,72553,94317,"Qualifications
Who May Apply: US Citizens

In order to qualify, you must meet the education and experience requirements described below. Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community; student; social). You will receive credit for all qualifying experience, including volunteer experience. Your resume must clearly describe your relevant experience; if qualifying based on education, your transcripts will be required as part of your application. Additional information about transcripts is in this document.

Basic Requirement for Clinical Laboratory Scientist:
A. A Bachelor's or graduate/higher level degree from a regionally accredited college/university including courses in biological science, chemistry and mathematics, AND successful completion of a Medical Laboratory Scientist/Clinical Laboratory Scientist program accredited by the National Accrediting Agency for Clinical Laboratory Sciences (NAACLS), or an accrediting body recognized by the U.S. Department of Education at the time the degree was obtained. (Note: You must attach a copy of your transcripts.)

OR B. At least a full 4-year course of study that included 12 months in a college or hospital-based medical technology program or medical technology school approved by a recognized accrediting organization. The professional medical technology curriculum may have consisted of a 1-year post- bachelor's certificate program or the last 1 or 2 years of a 4-year program of study culminating in a bachelor's in medical technology. (Note: You must attach a copy of your transcripts.)

OR

C. A bachelor's or graduate/higher level degree from an accredited college/university that included 16 semester hours (24 quarter hours) of biological science (with one semester in microbiology), 16 semester hours (24 quarter hours) of chemistry (with one semester in organic or biochemistry), one semester (one quarter) of mathematics, AND five years of full time acceptable clinical laboratory experience in Blood Banking, Chemistry, Hematology, microbiology, Immunology and Urinalysis/Body Fluids. This combination of education and experience must have provided knowledge of the theories, principles, and practices of medical technology equivalent to that provided by the full 4-year course of study described in A or B above. All science and mathematics courses must have been acceptable for credit toward meeting the requirements for a science major at an accredited college or university. Acceptable experience is responsible professional or technician experience in a hospital laboratory, health agency, industrial medical laboratory, or pharmaceutical house; or teaching, test development, or medical research program experience that provided an understanding of the methods and techniques applied in performing professional clinical laboratory work. Certification/licensure as a medical technologist (generalist) obtained through written examination by a nationally recognized credentialing agency or State licensing body is a good indication that the quality of experience is acceptable. (Note: You must attach a copy of your transcripts.)

Experience or graduate education must have been in (1) the general field of medical technology; (2) one of the disciplines or specialized areas of medical technology; or (3) a field directly related and applicable to medical technology or the position to be filled.

Evaluation of Education and Experience: The four major areas of clinical laboratory science are microbiology, clinical chemistry, hematology, and immunohematology (blood banking). Qualifying course work in these areas includes bacteriology, mycology, mycobacteriology, tissue culture, virology, parasitology, endocrinology, enzymology, toxicology, urinalysis, coagulation, hemostasis, cell morphology, immunology, serology, immunoserology, immuno-deficiency, hemolysis, histocompatibility, cyto-genetics, and similar disciplines or areas of laboratory practice.

Related fields include physiology, anatomy, molecular biology, cell biology, embryology, pathology, genetics, pharmacology, histology, cytology, nuclear medicine, epidemiology, biostatistics, infection control, physics, statistics, and similar areas of science where the work is directly related to the position to be filled.

Exemption: You are exempt from the basic requirements above if you are a current federal employee occupying a position in the 0644 occupational series and have been continuously employed in this occupational series since September 27, 2017, or before. Note: You will be required to provide appropriate documentation to the respective Human Resources Office to validate your status.

In addition to meeting the basic requirement above, to qualify for this position you must also meet the qualification requirements listed below: Specialized Experience: One year of specialized experience which includes performing testing, developing clinical laboratory policy or procedures, calibrating or maintaining clinical laboratory instruments, implementing and validating tests and/or equipment, and monitoring quality assurance/control within the clinical microbiology laboratory.
This definition of specialized experience is typical of work performed at the next lower grade/level position in the federal service (GS-09).

OR

Education: Ph.D. or equivalent doctoral degree or 3 full years of progressively higher-level graduate education leading to such a degree in a field which demonstrates the knowledge, skills, and abilities necessary to do the work of the position, such as: Clinical Laboratory Science or Medical Technology.

OR

Combination of Education and Experience: A combination of education and experience may be used to qualify for this position as long as the computed percentage of the requirements is at least 100%. To compute the percentage of the requirements, divide your total months of experience by 12. Then divide the total number of completed graduate semester hours (or equivalent) beyond the second year (total graduate semester hours minus 36) by 18. Add the two percentages.

AND

A current and active certification from the American Society for Clinical Pathology (ASCP), American Medical Technologist (AMT) or other board or registry deemed comparable by the Office of the Assistant Secretary of Defense for Health Affairs (OASD(HA)) or their designee as a Medical Technologist (MT) or Medical/Clinical Laboratory Scientist (MLS/CLS) is required."
821025300,2024-12-08,Data Scientist,https://www.usajobs.gov/job/821025300,Supervisory Environmental Engineer/Physical Scientist/Life Scientist (Branch Supervisor),Environmental Protection Agency,GS 15,No,"Yes—NOTE: If you are an EPA employee who currently works at a remote work location (i.e., full-time telework), your approval for remote work does not transfer to this position.",Occasional travel - You may be required to travel for this position.,No,Permanent,Full-time,Competitive,15,Yes,Not Required,No,168861,191900,"Qualifications

NOTE: You must meet qualification requirements, including any requirements described in the Education section, by the closing date of this announcement.

In addition to the basic entry education requirements, you must have specialized experience and/or directly related education as described below:

To qualify for the GS-15 level, you must have 1 year of full-time* specialized experience equivalent to at least the GS-14 level defined as providing leadership, oversight, or technical expertise for a scientific project or program relating to the Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA, or Superfund) and/or the National Oil and Hazardous Substances Contingency Plan (NCP); coaching, mentoring, or leading others; and establishing and monitoring performance measures to assess the effectiveness, efficiency, and progress of a team.

Your answers to the online assessment will be used to evaluate your competencies in the following areas:

Knowledge of regulations regarding CERCLA (Superfund).
Knowledge of EPA's enforcement program under CERCLA and the National Contingency Plan.
Ability to research, interpret, and apply environmental policies and regulations.
Ability to plan, organize, and direct the functions of subordinate organizational units.
Ability to mentor, motivate, and appraise staff.
Skill in oral communication.
Skill in written communication.

Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional, philanthropic, religious, spiritual, community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience.

*If you have part-time work experience, read this: EPA Announcement Policies and Procedures."
816566100,2024-12-08,Data Scientist,https://www.usajobs.gov/job/816566100,COMPUTER SCIENTIST - DIRECT HIRE AUTHORITY,Department of the Air Force,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Multiple Appointment Types,Full-time,Competitive,None,No,Not Required,Yes,107233,139407,"Qualifications
Experience requirements are described in the Office of Personnel Management (OPM) Qualification Standards for General Schedule Positions, Group Coverage Qualification Standard for Professional and Scientific Positions. Due to the use of 120-day rosters, this period of experience may be completed within 120 days of the closing date of this announcement.

BASIC REQUIREMENT OR INDIVIDUAL OCCUPATIONAL REQUIREMENT:

Bachelor's degree in computer science or bachelor's degree with 30 semester hours in a combination of mathematics, statistics, and computer science. At least 15 of the 30 semester hours must have included any combination of statistics and mathematics that included differential and integral calculus. All academic degrees and course work must be from accredited or pre-accredited institutions.

In addition to meeting the basic requirement above, to qualify for this position you must also meet the qualification requirements listed below:

SPECIALIZED EXPERIENCE: Applicants must have at least one year (52 weeks) of specialized experience at the next lower grade GS-12, or equivalent in other pay systems. Examples of specialized experience includes: Developing or selecting processes or tools to test, analyze, and evaluate computer infrastructure; Researching contracts to identify general business practices such as commercial terms and conditions, contract type, contract line items, and incentives; Developing or directing and providing technical guidance in the development of computer software programs to implement these systems; Performing very complex, difficult studies/evaluations on an individual basis or as a team member/project leader responsible for completing defined portions of an overall work effort; Accomplishing professional development and maintaining technical proficiency through professional interaction with technical and professional societies, associations, academia, symposia, contractors, research and development organizations and participation in formal training programs. NOTE: Due to the use of 120-day rosters, this period of experience may be completed within 120 days of the closing date of this announcement.

FEDERAL TIME-IN-GRADE (TIG) REQUIREMENT FOR GENERAL SCHEDULE (GS) POSITIONS: Merit promotion applicants must meet applicable time-in-­grade requirements to be considered eligible. One year at the GS-12 level is required to meet the time-in-grade requirements for the GS-13 level. TIG applies if you are in a current GS position or held a GS position within the previous 52 weeks.

KNOWLEDGE, SKILLS AND ABILITIES (KSAs): Your qualifications will be evaluated on the basis of your level of knowledge, skills, abilities and/or competencies in the following areas:

1. Must have a mastery level knowledge of DoD and Air Force policies, procedures, guidelines, directives, and techniques related to computer system platforms and support, computer systems and programming, network capabilities, and sustainment; and computer infrastructure designs; and advanced computer languages, software engineering, networks, and operational test and evaluation.
2. Knowledge of the missions, roles, functions, organizational structure, and operation of the Department of Defense, Air Force, and other entities that govern, interface with, and/or influence the systems acquisition process and integrated life cycle management.
3. Professional knowledge and skill in the technical functions of computer science, computer/software architecture, mathematics, statistical analysis, modeling and simulation, and/or other scientific concepts, principles, standards, methods, techniques, practices, and procedures in support of systems acquisition activities, including integrated product development and associated functions (e.g., development, planning, and systems integration).
4. Skillful interacting with multiple computer software applications designed to manage tasks and information systems. 5. Skill, judgment, resourcefulness, originality, and ability to foresee the impact of changing technology.
5. Ability to gather facts and use effective, analytical, and evaluative methods to accurately assess information and make sound decisions.
6. Ability to communicate both orally and in writing, clearly, concisely, and with technical accuracy.

PART-TIME OR UNPAID EXPERIENCE: Credit will be given for appropriate unpaid and or part-time work. You must clearly identify the duties and responsibilities in each position held and the total number of hours per week.

VOLUNTEER WORK EXPERIENCE: Refers to paid and unpaid experience, including volunteer work done through National Service Programs (i.e., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community; student and social). Volunteer work helps build critical competencies, knowledge and skills that can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience."
821611700,2024-12-08,Data Scientist,https://www.usajobs.gov/job/821611700,Supervisory General Engineer/Physical Scientist,Department of Energy,EN 5,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Excepted,None,Yes,Q Access Authorization,Yes,174300,204000,"Qualifications
A qualified candidate's online application and resume must demonstrate at least one year of specialized experience equivalent to the next lower NNSA pay band level or GS grade level in the Federal Service, i.e. EN/NN-04 or GS-15.

Specialized Experience for this position is defined as experience conducting at least 3 of the following activities:

1. Demonstrated and proven ability to accomplish work through others by setting objectives, determining priorities, delegating work, and holding others accountable for measurable high quality, timely, and cost-effective results.
2. Utilizing program management and/or system engineering principles to develop and manage an interdisciplinary project.
3. Comprehensive knowledge of nuclear weapon stockpile evaluation and surveillance principles and practices.
4. Comprehensive knowledge of the nuclear weapons program organization, objectives, activities and key events, and relationships with site offices, DOE/NNSA national laboratories and plants, the Department of Defense (DoD), and other Government entities.
5. Comprehensive knowledge of nuclear explosive safety (NES) principles, procedures, and associated policies.
Your application and resume should demonstrate that you possess the followingcompetencies.Do not provide a separate narrative written statement. Rather, you must describe in your application how your past work experience demonstrates that you possess the KSAs identified below. Cite specific examples of employment or experience contained in your resume and describe how this experience has prepared you to successfully perform the duties of this position. DO NOT write ""see resume"" in your application!


Leadership
Partnering
Planning and Evaluating
Systems Engineering
Technical Competence


""Experience"" refers to paid and unpaid experience. Examples of qualifying unpaid experience may include: volunteer work done through National Service programs (such as Peace Corps and AmeriCorps); as well as work for other community-based philanthropic and social organizations. Volunteer work helps build critical competencies, knowledge, and skills; and can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience.

You must meet all qualifications and eligibility requirements by the closing date of this announcement."
689240500,2024-12-08,Data Scientist,https://www.usajobs.gov/job/689240500,Public Notice for Computer Scientist - Cybersecurity (Direct Hire),Department of Transportation,FV H - K,Yes—as determined by the agency policy.,"Occasional travel - The job may require travel from time-to-time, but not on a regular basis. The travel may be for training or other work-related duties.",No,FV H - K,Permanent,Full-time,Excepted,NA,No,Other,No,57442,155403,"Qualifications

Qualifications Reference: EMP-1.7 & OPM General Schedule Qualification Standards. To view the complete OPM qualification standard for the Group Coverage Qualification Standard for Computer Science Series, 1550, please refer to: https://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/1500/computer-science-series-1550.

BASIC REQUIREMENT: Bachelor's degree in computer science or bachelor's degree with 30 semester hours in a combination of mathematics, statistics, and computer science. At least 15 of the 30 semester hours must have included any combination of statistics and mathematics that included differential and integral calculus. All academic degrees and course work must be from accredited or pre-accredited institutions.

Evaluation of Education: Applicants should have sufficient knowledge to understand the fundamental concepts and techniques of computer science. Courses designed to provide an introduction to computer science techniques and methodologies, to problems of system design, and other specialized fields are acceptable. Courses or experience in teaching elementary, business, or shop mathematics are not acceptable.

In addition to the above basic requirements:

FV-H. To qualify at this level, you must demonstrate possession of at least 1 year (52 weeks) of specialized experience equivalent to the FV-G (FG/GS-05-09) level. Specialized experience is experience that has equipped you with the particular knowledge, skills, and abilities to perform successfully the duties of the position. Specialized Experience may include but is not limited to: experience in conducting threat, risk and vulnerability assessments of surface surveillance systems, weather and/or navigation systems and associated programs throughout the National Airspace System (NAS). Responsible for a variety of complex cybersecurity projects involving the modification and modernization of software/firmware systems etc.

OR Education; Ph.D. or equivalent doctoral degree or 3 full years of progressively higher level graduate education leading to a Ph.D. or equivalent doctoral degree.

FV-I. To qualify at this level, you must demonstrate possession of at least 1 year (52 weeks) of specialized experience equivalent to the FV-I (FG/GS 10-12) level. Specialized experience is experience that has equipped you with the particular knowledge, skills, and abilities to perform successfully the duties of the position.. Specialized experience may include but is not limited to: experience initiating protective or corrective operations if system security problems are identified; experience with software design and development of complex automation systems; performing software maintenance and developing and maintaining computer software applications; and/or developing, executing and documenting test procedures on software systems.

FV-J. To qualify at this level, you must demonstrate possession of at least 1 year (52 weeks) of specialized experience equivalent to the FV-I (FG/GS-13) level. Specialized experience is experience that has equipped you with the particular knowledge, skills, and abilities to perform successfully the duties of the position. Specialized experience may include but is not limited to: responsibility for a variety of projects providing national level cybersecurity guidance and the use of software development tools, techniques, and sound testing methodologies; direct interaction with customers in requirements analysis, system implementation, and development/delivery of technical guidance for system users; and responsibility for independently analyzing/resolving a wide variety of user problems and system failures involving difficult functional and technical challenges in environment of integrated electronics systems requiring reliability and safety.

FV-K. To qualify at this level, you must demonstrate possession of at least 1 year (52 weeks) of specialized experience equivalent to the FV-J (FG/GS-14) level. Specialized experience is experience that has equipped you with the particular knowledge, skills, and abilities to perform successfully the duties of the position. Specialized experience may include but is not limited to: Experience using technology, experimental and modeling to identify safety issues and conducting risk assessments of air traffic systems, airspace redesigns, engineering and procedural changes; evaluating and assessing security risks threats, and vulnerability of airspace or air traffic systems and computer hardware performance; and skill conducting operational risk assessments of complex NAS computer architecture, communications and software systems."
